SeriesID,Date,IsPreferred,IsValidSample,BMIBI,BMIBIClass,BCG_final,SampleQuality,SampleGear,BMIBIType,SumIndivsQual,SumIndivsQuant,BugTags,State,SiteID,Site_ID,StreamName,ProgID,Landmark,Type,Tags,SegID,ADBCode,EcoRegionDesig,County,MajorBasin,DrainageArea,ThermalClass,HUC12,UTMNorth,UTMEast,Lat,Long,IsRiffle,IsPublicLand,CurrentStatus
1315,8/8/2012,TRUE,TRUE,62,Good,3,Good/Good/Good,Hess,Warm Water,432,101/110/104,,IA,846,IA-846,Raccoon River,,Upstream of Des Moines,Non-wadeable,2011 Nutrient (WW),1117,04-RAC-1117,47f,Dallas,Mississippi,3424.997,Warm Water,huc071000061702,4598513,420741,41.53434,-93.95012,N/A,FALSE,Survey Site
1414,8/6/2012,TRUE,TRUE,62,Good,3,Good/Good/Good,ArtSub,Warm Water,602,131/123/132,,IA,950,IA-950,Cedar River,,Waterloo - US1,Non-wadeable,,468,02-CED-468,47c,Black Hawk,Mississippi,4734,Warm Water,huc070802050703,4709792,545181,42.53919,-92.44978,Undetermined,FALSE,Survey Site
1483,7/30/2013,TRUE,TRUE,62,Good,3,Good/Good/Good,Float ArtSub,Warm Water,161,103/107/103,,IA,926,IA-926,Maple River,,Mapleton,Wadeable,Ambient Monthly WQ,1581,06-LSR-1581,47m,Monona,Missouri,669,Warm Water,huc102300050308,4672583,269038,42.17132,-95.7962,N/A,FALSE,Survey Site
888,10/10/2006,TRUE,TRUE,62,Good,3,Poor/Good,ArtSub,Warm Water,55,13/106,,IA,596,IA-596,Des Moines River,REMAP #202,Farmington,Non-wadeable,REMAP,1003,04-LDM-1003,40a,Van Buren,Mississippi,14214.156,Warm Water,huc071000091209,4494860,608687,40.5974,-91.71547,N/A,FALSE,Survey Site
884,6/27/2006,TRUE,TRUE,62,Good,3,Fair/Fair/Fair,Surb,Warm Water,181,116/112/135,,IA,593,IA-593,Unnamed Tributary to South Fork Middle River,REMAP #198,Adair,Headwater,REMAP/Headwater Reference Study,2046,04-LDM-2046,47f,Adair,Mississippi,4.312,Warm Water,huc071000080602,4595711,367086,41.50201,-94.59251,N/A,FALSE,Survey Site
885,6/27/2006,TRUE,TRUE,62,Good,3,Fair/Fair/Good,Hess,Warm Water,211,97/100/101,,IA,594,IA-594,Unnamed Tributary to Dry Branch,REMAP #200,Fort Atkinson ,Headwater,REMAP/Headwater Reference Study,2047,01-TRK-2047,52b,Fayette,Mississippi,3.32,Warm Water,huc070600040701,4770581,596288,43.08183,-91.8171,N/A,FALSE,Survey Site
864,9/18/2006,TRUE,TRUE,62,Good,3,Good/Good/Good,Hess,Warm Water,391,101/104/103,,IA,566,IA-566,Winnebago River,UWW2,Gabrielson WMA,Wadeable,Upper Winnebago Watershed Study,830,02-WIN-830,47b,Hancock,Mississippi,268.61,Warm Water,huc070802030109,4785865,454196,43.22418,-93.564,No,FALSE,Survey Site
124,9/21/1995,TRUE,TRUE,62,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,111,130/127/104,,IA,40,IA-40,Little Maquoketa River,,Twin Springs Road - Dubuque,Wadeable,,131,01-TRK-131,52b,Dubuque,Mississippi,45.96,Warm Water,huc070600030603,4709357,677940,42.51612,-90.83387,N/A,TRUE,Reference Site
117,9/14/1995,TRUE,TRUE,62,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,249,100/90/123,,IA,37,IA-37,Long Creek,RMN Trend Site,DeKalb SWA - Van Wert,Wadeable,RMN Trend Site,1364,05-GRA-1364,40a,Decatur,Missouri,97.41,Warm Water,huc102801020304,4520856,427729,40.83555,-93.85719,N/A,TRUE,Reference Site
162,8/12/2002,TRUE,TRUE,62,Good,3,Good/Good/Good,ArtSub,Warm Water,70,97/104/51,,IA,53,IA-53,Coldwater Creek,,Greene,Wadeable,,789,02-SHL-789,47c,Butler,Mississippi,62.96,Warm Water,huc070802020403,4744275,518251,42.85083,-92.77662,No,FALSE,Reference Site
1119,5/18/2011,TRUE,TRUE,62,Good,3,Good/Good/Good,Surb,Warm Water,329,118/106/112,,IA,743,IA-743,Trinkle Creek,HW115,Kiron,Headwater,Headwater Reference Study,6351,06-BOY-6351,47e,Crawford,Missouri,10.872,Warm Water,huc102300070207,4671813,316120,42.17686,-95.22642,N/A,FALSE,Candidate Reference Site
562,9/10/2008,TRUE,TRUE,62,Good,3,Good/Good/Good,ArtSub,Warm Water,305,105/105/126,,IA,287,IA-287,English River,,Riverside,Wadeable,Ambient Monthly WQ,671,02-IOW-671,72d,Washington,Mississippi,626.907,Warm Water,huc070802090606,4592518,618540,41.4755,-91.58027,N/A,FALSE,Survey Site
647,7/15/2003,TRUE,TRUE,62,Good,3,Good/Good/Good,Hess,Warm Water,190,71/69/87,,IA,353,IA-353,Flint Creek,REMAP #64,Danville,Wadeable,REMAP,599,02-ICD-599,47f,Des Moines,Mississippi,80.389,Warm Water,huc070801041203,4530461,645987,40.91223,-91.26649,N/A,FALSE,Survey Site
359,9/27/2005,TRUE,TRUE,62,Good,3,Good/Good/Good,Hess,Warm Water,262,107/96/112,,IA,165,IA-165,Brush Creek,,Wadena,Wadeable,,317,01-VOL-317,52b,Fayette,Mississippi,31.72,Warm Water,huc070600040601,4740583,608989,42.81004,-91.66695,N/A,FALSE,Reference Site
668,8/19/2003,TRUE,TRUE,62,Good,3,Fair/Fair/Fair,Hess,Warm Water,105,101/103/120,,IA,369,IA-369,Boyer River,REMAP #83,Early,Wadeable,REMAP,1511,06-BOY-1511,47a,Sac,Missouri,85.745,Warm Water,huc102300070203,4699422,322648,42.42684,-95.15589,N/A,FALSE,Survey Site
926,9/4/2007,TRUE,TRUE,62,Good,3,Fair/Fair/Fair,Hess,Warm Water,206,111/104/104,,IA,636,IA-636,Lime Creek,LiCr2,Brandon,Wadeable,TMDL,524,02-CED-524,47c,Buchanan,Mississippi,40.812,Warm Water,huc070802051003,4683325,580967,42.29794,-92.01775,No,FALSE,Survey Site
5,8/22/1995,TRUE,TRUE,62,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,232,100/142/93,,IA,1,IA-1,White Fox Creek,,Webster City,Wadeable,,1261,04-UDM-1261,47b,Hamilton,Mississippi,75.546,Warm Water,huc071000050503,4709572,435296,42.53582,-93.78792,Yes,FALSE,Reference Site
990,9/23/2008,TRUE,TRUE,62,Good,3,Good/Good/Good,ArtSub,Warm Water,512,106/107/113,,IA,744,IA-744,Cedar River,lower,Floyd,Non-wadeable,,478,02-CED-478,47c,Floyd,Mississippi,993.013,Warm Water,huc070802011001,4779248,519575,43.16573,-92.75919,Undetermined,TRUE,Survey Site
991,9/23/2008,TRUE,TRUE,62,Good,3,Good/Good/Good,ArtSub,Warm Water,545,106/113/115,,IA,746,IA-746,Cedar River,middle,Floyd,Non-wadeable,,478,02-CED-478,47c,Floyd,Mississippi,990.52,Warm Water,huc070802011001,4780331,519021,43.1755,-92.76597,Undetermined,TRUE,Survey Site
999,7/28/2009,TRUE,TRUE,62,Good,3,Good/Good,ArtSub,Warm Water,295,105/108,,IA,703,IA-703,Walnut Creek,WLNT2,Brooklyn,Wadeable,TMDL,709,02-IOW-709,47f,Poweshiek,Mississippi,24.092,Warm Water,huc070802080602,4629670,538771,41.81795,-92.53317,N/A,FALSE,Survey Site
83,8/2/1995,TRUE,TRUE,62,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,156,110/139/141,,IA,24,IA-24,Waterman Creek,,Whitrock Indian Village-Sutherland,Wadeable,,1620,06-LSR-1620,47a,Obrien,Missouri,123.115,Warm Water,huc102300031004,4761372,302029,42.97925,-95.42797,N/A,FALSE,Reference Site
377,9/13/2000,TRUE,TRUE,62,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,181,122/110/123,,IA,181,IA-181,South Raccoon River,,Nations Bridge Co Park- Stuart,Wadeable,,1183,04-RAC-1183,47f,Guthrie,Mississippi,330.259,Warm Water,huc071000070703,4603744,389092,41.57769,-94.3304,N/A,TRUE,Reference Site
432,7/30/1999,TRUE,TRUE,62,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,166,101/98/98,,IA,211,IA-211,Tipton Creek,,Buckeye/Radcliffe,Wadeable,South Fork Iowa River Project,755,02-IOW-755,47b,Hardin,Mississippi,38.888,Warm Water,huc070802070401,4692398,465507,42.38311,-93.41901,Yes,FALSE,Survey Site
2188,8/21/2018,TRUE,TRUE,62,Good,3,Good/Good/Good,Hess,Warm Water,269,95/97/95,,IA,335,IA-335,Little Turkey River,REMAP #47,Protivin,Wadeable,REMAP,209,01-TRK-209,47c,Howard,Mississippi,27.368,Warm Water,huc070600040201,4785678,565104,43.22108,-92.19838,Yes,FALSE,Survey Site
2193,8/22/2018,TRUE,TRUE,62,Good,3,Good/Good/Good,Hess,Warm Water,276,104/107/110,,IA,13,IA-13,Paint Creek,,Yellow River State Forest,Wadeable,,226,01-UIA-226,52b,Allamakee,Mississippi,73.764,Warm Water,huc070600010802,4781475,644714,43.17218,-91.21958,N/A,TRUE,Reference Site
2057,5/15/2017,TRUE,TRUE,62,Good,3,Good/Good/Good,ArtSub,Warm Water,242,119/123/127,,IA,870,IA-870,Unnamed Tributary to Willow Creek,,Collins,Headwater,Headwater Reference Study,6504,03-SSK-6504,47b,Story,Mississippi,3.988,Warm Water,huc070801050701,4640212,479902,41.9136,-93.24235,No,FALSE,Candidate Reference Site
2079,8/23/2017,TRUE,TRUE,62,Good,3,Good/Good/Good,Float ArtSub,Warm Water,211,108/107/114,,IA,189,IA-189,East Branch Iowa River,,Goodell,Wadeable,319 Program Projects,769,02-IOW-769,47b,Hancock,Mississippi,176.612,Warm Water,huc070802070205,4754805,452966,42.94442,-93.57652,No,FALSE,Candidate Reference Site
2084,9/6/2017,TRUE,TRUE,62,Good,3,Good/Good/Good,Surb,Warm Water,204,111/117/106,,IA,51,IA-51,Mosquito Creek,,Panora,Wadeable,,1200,04-RAC-1200,47b,Dallas,Mississippi,77.11,Warm Water,huc071000070502,4616027,395080,41.6891,-94.26075,No,FALSE,Reference Site
2217,8/30/2019,TRUE,TRUE,62,Good,3,Good/Good/Good,Surb,Warm Water,127,93/99/56,,IA,1244,IA-1244,Unnamed Tributary to Fourmile Creek,,NW of Berwick,Headwater,SHL Fee for Service,0,,47b,Polk,Mississippi,3.46,Warm Water,huc071000080102,4612961,454056,41.66709,-93.55189,N/A,FALSE,Survey Site
2207,7/25/2018,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,215,121/120/118,,IA,1167,IA-1167,Onion Creek,REMAP #264,Ames,Headwater,REMAP2/Headwater Reference Study,6295,03-SSK-6295,47b,Boone,Mississippi,14.9,Warm Water,huc070801050305,4655645,441874,42.05071,-93.70241,Undetermined,FALSE,Survey Site
2067,8/24/2017,TRUE,TRUE,61,Good,3,Good/Good/Good,Float ArtSub,Warm Water,229,105/104/113,,IA,190,IA-190,East Branch Iowa River,,Belmond,Wadeable,,769,02-IOW-769,47b,Wright,Mississippi,189.089,Warm Water,huc070802070205,4749778,450243,42.89898,-93.60945,No,FALSE,Reference Site
2062,7/25/2017,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,118,130/124/108,,IA,321,IA-321,Unnamed Tributary To East Nishnabotna River,REMAP #17,Essex,Headwater,REMAP/Headwater Reference Study,1847,05-NSH-1847,47e,Page,Missouri,3.505,Warm Water,huc102400030704,4526629,308303,40.8683,-95.27474,N/A,FALSE,Survey Site
2098,7/27/2017,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,235,125/120/108,,IA,266,IA-266,Thompson River,,Decatur City,Wadeable,,1351,05-GRA-1351,40a,Decatur,Missouri,601.7,Warm Water,huc102801020503,4508126,425745,40.72071,-93.87921,N/A,FALSE,Candidate Reference Site
2152,8/2/2017,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,187,111/119/118,,IA,31,IA-31,Willow Creek,RMN Trend Site,Willow Creek Wildlife Area - Hanlontown,Headwater,Headwater Reference Study/RMN Trend Site,848,02-WIN-848,47b,Worth,Mississippi,20.479,Warm Water,huc070802030302,4791602,471276,43.27668,-93.35399,Yes,TRUE,Reference Site
2198,8/22/2018,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,235,100/102/98,,IA,50,IA-50,Little Waterman Creek,RMN Trend Site,Waterman Creek SWMA - Hartley,Headwater,Headwater Reference Study/RMN Trend Site,1621,06-LSR-1621,47a,Obrien,Missouri,17.082,Warm Water,huc102300031001,4772539,299824,43.07914,-95.459,N/A,TRUE,Reference Site
2161,8/20/2018,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,201,100/113/108,,IA,571,IA-571,Silver Creek,SiCr1,Monona,Wadeable,TMDL,192,01-TRK-192,52b,Clayton,Mississippi,26.953,Warm Water,huc070600040401,4759011,627054,42.97315,-91.4419,N/A,FALSE,Survey Site
112,9/4/2001,TRUE,TRUE,61,Good,3,Good/Good/Good,ArtSub,Warm Water,181,101/104/98,,IA,34,IA-34,Big Muddy Creek,,Spencer,Wadeable,,1637,06-LSR-1637,47b,Clay,Missouri,63.018,Warm Water,huc102300030603,4783311,331629,43.18381,-95.07184,No,FALSE,Reference Site
419,8/8/2007,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,309,106/106/111,,IA,204,IA-204,Farmers Creek,,Fulton,Wadeable,,94,01-NMQ-94,47f,Jackson,Mississippi,33.225,Warm Water,huc070600060802,4674288,694164,42.19665,-90.64833,N/A,FALSE,Survey Site
87,8/8/1995,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,230,309/125/105,,IA,26,IA-26,Bear Creek,,Shellsburg,Wadeable,,517,02-CED-517,47c,Benton,Mississippi,51.848,Warm Water,huc070802051204,4662434,590138,42.10882,-91.90975,No,FALSE,Reference Site
1013,8/30/2010,TRUE,TRUE,61,Good,3,Fair/Fair/Fair,Hess,Warm Water,281,105/105/107,,IA,37,IA-37,Long Creek,RMN Trend Site,DeKalb SWA - Van Wert,Wadeable,RMN Trend Site,1364,05-GRA-1364,40a,Decatur,Missouri,97.41,Warm Water,huc102801020304,4520856,427729,40.83555,-93.85719,N/A,TRUE,Reference Site
980,10/11/2007,TRUE,TRUE,61,Good,3,Good/Good/Good,ArtSub,Warm Water,52,103/120/108,,IA,684,IA-684,Rock River,US1,Rock Rapids,Wadeable,,1537,06-BSR-1537,47a,Lyon,Missouri,776.982,Warm Water,huc101702040703,4815394,243644,43.44755,-96.16815,N/A,TRUE,Survey Site
986,8/13/2008,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,160,103/106/99,,IA,688,IA-688,Roberts Creek,Rob1,Postville Upstream,Wadeable,TMDL,188,01-TRK-188,52b,Clayton,Mississippi,8.294,Warm Water,huc070600040402,4767519,617623,43.05125,-91.55573,N/A,FALSE,Survey Site
611,9/12/2002,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,89,105/96/111,,IA,320,IA-320,Pleasant Creek,REMAP #245,Springbrook,Wadeable,REMAP,111,01-TRK-111,52b,Jackson,Mississippi,10.492,Warm Water,huc070600050405,4673727,710228,42.18745,-90.45415,N/A,FALSE,Survey Site
305,9/16/1998,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,174,101/101/98,,IA,138,IA-138,Middle River,RMN Trend Site,Pammel State Park- Winterset,Wadeable,RMN Trend Site,1086,04-LDM-1086,47f,Madison,Mississippi,224.827,Warm Water,huc071000080609,4572163,409900,41.29589,-94.07614,N/A,TRUE,Reference Site
927,7/18/2007,TRUE,TRUE,61,Good,3,Good/Fair/Fair,ArtSub,Warm Water,251,127/106/110,,IA,637,IA-637,Ballard Creek,,Cambridge,Wadeable,TMDL,952,03-SSK-952,47b,Story,Mississippi,23.82,Warm Water,huc070801050902,4639721,453426,41.90806,-93.56155,No,FALSE,Survey Site
315,10/8/1998,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,223,94/112/109,,IA,143,IA-143,North Raccoon River,,Raccoon River Greenbelt- Sac City,Wadeable,,1139,04-RAC-1139,47b,Sac,Mississippi,328.119,Warm Water,huc071000060310,4703800,334627,42.46889,-95.01163,Yes,TRUE,Reference Site
941,8/22/2008,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,157,111/100/97,,IA,650,IA-650,Onion Creek,Timber HWCRS,Ames,Headwater,Headwater Reference Study,6295,03-SSK-6295,47b,Story,Mississippi,18.841,Warm Water,huc070801050305,4655676,443835,42.05113,-93.67871,Yes,FALSE,Candidate Reference Site
937,9/24/2007,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,91,45/58/138,,IA,647,IA-647,College Creek,CoCr3,Ames,Headwater,TMDL/Headwater Reference Study,955,03-SSK-955,47b,Story,Mississippi,2.898,Warm Water,huc070801050307,4652112,445695,42.01916,-93.65591,No,FALSE,Survey Site
330,5/12/1998,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,249,94/101/98,,IA,154,IA-154,Lime Creek,RMN Trend Site,Lime Creek Park- Brandon,Wadeable,RMN Trend Site,524,02-CED-524,47c,Buchanan,Mississippi,32.504,Warm Water,huc070802051003,4686823,583862,42.32914,-91.98213,Yes,TRUE,Reference Site
347,8/14/2000,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,81,96/103/108,,IA,156,IA-156,Yellow River,Site 1,Most Upstream Site,Wadeable,,437,01-YEL-437,52b,Winneshiek,Mississippi,18.67,Warm Water,huc070600010901,4777093,611790,43.13833,-91.6254,N/A,FALSE,Survey Site
350,7/31/2006,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,112,111/92/96,,IA,158,IA-158,Hecker Creek,,Postville Receiving Stream-- W43 Bridge,Headwater,Headwater Reference Study/TMDL,447,01-YEL-447,52b,Allamakee,Mississippi,4.579,Warm Water,huc070600010903,4776889,616419,43.13579,-91.56854,N/A,FALSE,Survey Site
788,8/16/2005,TRUE,TRUE,61,Good,3,Good/Good/Good,ArtSub,Warm Water,114,116/110/105,,IA,502,IA-502,Black Cat Creek,REMAP #156,Fenton,Wadeable,REMAP,980,04-EDM-980,47b,Kossuth,Mississippi,51.468,Warm Water,huc071000030503,4784867,387546,43.20821,-94.38433,No,FALSE,Survey Site
779,8/1/2005,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,111,108/70/101,,IA,492,IA-492,Tetes Des Morts Creek,REMAP #151,St. Donatus,Wadeable,REMAP,122,01-TRK-122,52b,Dubuque,Mississippi,3.889,Warm Water,huc070600050204,4695799,694897,42.39003,-90.63222,N/A,FALSE,Survey Site
1089,10/6/2009,TRUE,TRUE,61,Good,3,Poor/Poor/Poor,ArtSub,Warm Water,71,100/103/30,,IA,720,IA-720,Coppers Creek,,Keosauqua,Headwater,Headwater Reference Study,6326,04-LDM-6326,40a,Van Buren,Mississippi,11.754,Warm Water,huc071000091206,4512326,594331,40.75648,-91.88248,N/A,FALSE,Candidate Reference Site
116,9/22/1999,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,109,112/93/112,,IA,36,IA-36,Richland Creek,,Haven,Wadeable,,718,02-IOW-718,47f,Tama,Mississippi,56.09,Warm Water,huc070802080701,4638743,543601,41.89942,-92.47435,N/A,FALSE,Reference Site
452,10/26/1999,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,115,103/125/101,,IA,222,IA-222,North Raccoon River,,Sac City,Wadeable,Ambient Monthly WQ,1132,04-RAC-1132,47b,Sac,Mississippi,709.218,Warm Water,huc071000060801,4689439,336394,42.34001,-94.98606,No,TRUE,Survey Site
1061,9/9/2010,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,136,93/104/73,,IA,42,IA-42,Long Creek,,Columbus Junction,Wadeable,,660,02-IOW-660,47f,Louisa,Mississippi,133.366,Warm Water,huc070802090906,4563176,636503,41.20845,-91.37181,N/A,FALSE,Reference Site
244,8/28/1997,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,Surb,Warm Water,157,96/101/100,,IA,104,IA-104,Pine Creek,,Quasqueton,Wadeable,,386,01-WPS-386,47c,Buchanan,Mississippi,31.975,Warm Water,huc070801020802,4700635,598421,42.4518,-91.80309,Yes,FALSE,Reference Site
587,9/3/2002,TRUE,TRUE,61,Good,3,Poor/Poor/Poor,Hess,Warm Water,142,119/80/91,,IA,303,IA-303,Drainage Ditch 49,REMAP #38,Eagle Grove,Headwater,REMAP/Headwater Reference Study,1839,04-UDM-1839,47b,Wright,Mississippi,5.748,Warm Water,huc071000050605,4717000,424019,42.60168,-93.92622,No,FALSE,Survey Site
596,7/31/2002,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,119,111/111/92,,IA,310,IA-310,Roberts Creek,REMAP #11,Gunder,Wadeable,REMAP,188,01-TRK-188,52b,Clayton,Mississippi,34.07,Warm Water,huc070600040402,4757662,625498,42.96126,-91.46128,N/A,FALSE,Survey Site
288,8/13/1998,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,134,101/100/99,,IA,129,IA-129,Otter Creek,,Deloit,Wadeable,,1518,06-BOY-1518,47e,Crawford,Missouri,43.705,Warm Water,huc102300070209,4664542,307474,42.10935,-95.32862,N/A,FALSE,Reference Site
302,8/30/2004,TRUE,TRUE,61,Good,3,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,351,102/101/99,,IA,136,IA-136,Barber Creek,,Barber Creek SWMA - Grand Mound,Wadeable,,364,01-WPS-364,47f,Clinton,Mississippi,17.511,Warm Water,huc070801030603,4627660,698409,41.77599,-90.61269,N/A,TRUE,Reference Site
1434,8/28/2013,TRUE,TRUE,61,Good,3,Good/Good/Good,Surb,Warm Water,227,106/104/105,,IA,571,IA-571,Silver Creek,SiCr1,Monona,Wadeable,TMDL,192,01-TRK-192,52b,Clayton,Mississippi,26.953,Warm Water,huc070600040401,4759011,627054,42.97315,-91.4419,N/A,FALSE,Survey Site
1347,8/14/2012,TRUE,TRUE,61,Good,3,Good/Good/Good,ArtSub,Warm Water,233,113/105/100,,IA,929,IA-929,Ocheyedan River,,Spencer - US2,Wadeable,,1638,06-LSR-1638,47a,Clay,Missouri,426,Warm Water,huc102300030510,4777420,320176,43.12816,-95.21076,N/A,TRUE,Survey Site
1597,8/26/2013,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,265,107/104/100,,IA,154,IA-154,Lime Creek,RMN Trend Site,Lime Creek Park- Brandon,Wadeable,RMN Trend Site,524,02-CED-524,47c,Buchanan,Mississippi,32.504,Warm Water,huc070802051003,4686823,583862,42.32914,-91.98213,Yes,TRUE,Reference Site
1513,7/30/2013,TRUE,TRUE,61,Good,3,Good/Good/Good,Float ArtSub,Warm Water,117,99/125/114,,IA,934,IA-934,West Fork Little Sioux River,,Hornick,Wadeable,Ambient Monthly WQ,1598,06-LSR-1598,47d,Woodbury,Missouri,399,Warm Water,huc102300040407,4679553,245956,42.22686,-96.07832,N/A,FALSE,Survey Site
1696,7/30/2014,TRUE,TRUE,61,Good,3,Good/Good/Good,ArtSub,Warm Water,171,110/108/111,,IA,927,IA-927,Middle River,,Indianola,Wadeable,Ambient Monthly WQ,1083,04-LDM-1083,47f,Warren,Mississippi,497,Warm Water,huc071000080701,4586068,450910,41.42468,-93.58748,N/A,FALSE,Survey Site
1835,7/28/2015,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,456,104/116/111,,IA,92,IA-92,Black Cat Creek,,Algona,Wadeable,,980,04-EDM-980,47b,Kossuth,Mississippi,67.421,Warm Water,huc071000030503,4778971,395217,43.15623,-94.28881,No,FALSE,Reference Site
1831,7/22/2015,TRUE,TRUE,61,Good,3,Good/Good/Good,Hess,Warm Water,251,107/111/108,,IA,59,IA-59,Prairie Creek,,Dolliver State Park- Lehigh,Wadeable,,1796,04-UDM-1796,47b,Webster,Mississippi,33.963,Warm Water,huc071000040603,4693533,411179,42.38901,-94.07908,Yes,TRUE,Reference Site
1849,8/27/2015,TRUE,TRUE,60,Good,3,Good/Good/Good,Hess,Warm Water,169,114/105/116,,IA,138,IA-138,Middle River,RMN Trend Site,Pammel State Park- Winterset,Wadeable,RMN Trend Site,1086,04-LDM-1086,47f,Madison,Mississippi,224.827,Warm Water,huc071000080609,4572163,409900,41.29589,-94.07614,N/A,TRUE,Reference Site
1870,9/16/2015,TRUE,TRUE,60,Good,3,Good/Good/Good,Surb,Warm Water,264,104/105/107,,IA,870,IA-870,Unnamed Tributary to Willow Creek,,Collins,Headwater,Headwater Reference Study,6504,03-SSK-6504,47b,Story,Mississippi,3.988,Warm Water,huc070801050701,4640212,479902,41.9136,-93.24235,No,FALSE,Candidate Reference Site
1875,10/8/2015,TRUE,TRUE,60,Good,3,Good/Good/Good,ArtSub,Warm Water,168,103/104/101,,IA,140,IA-140,Mud Creek,,Baxter,Headwater,Headwater Reference Study,946,03-SSK-946,47f,Jasper,Mississippi,8.49,Warm Water,huc070801050702,4633080,479950,41.84936,-93.24152,N/A,FALSE,Reference Site
1873,8/26/2015,TRUE,TRUE,60,Good,3,Good/Good/Good,ArtSub,Warm Water,215,111/110/79,,IA,819,IA-819,Stowe Creek,,Pisgah,Headwater,Headwater Reference Study,6471,06-SOL-6471,47e,Harrison,Missouri,13.958,Warm Water,huc102300010605,4638664,259768,41.86342,-95.89441,N/A,FALSE,Candidate Reference Site
1867,10/7/2015,TRUE,TRUE,60,Good,3,Good/Good/Good,Float ArtSub,Warm Water,224,112/105/115,,IA,922,IA-922,Little Sioux River,,Turin,Non-wadeable,Ambient Monthly WQ,1564,06-LSR-1564,47d,Monona,Missouri,4426,Warm Water,huc102300031510,4650173,253641,41.96507,-95.97294,N/A,FALSE,Survey Site
1940,5/16/2016,TRUE,TRUE,60,Good,3,Good/Fair/Poor,ArtSub,Warm Water,171,93/85/45,,IA,871,IA-871,Unnamed Tributary to Ninemile Creek,,Macksburg,Headwater,Headwater Reference Study,6506,05-GRA-6506,47f,Adair,Missouri,5.758,Warm Water,huc102801020202,4568252,390979,41.25833,-94.30138,N/A,FALSE,Candidate Reference Site
1944,6/1/2016,TRUE,TRUE,60,Good,3,Good/Good/Good,Hess,Warm Water,157,103/103/103,,IA,821,IA-821,Lime Creek,,Ryan,Headwater,Headwater Reference Study,6473,01-MAQ-6473,47c,Delaware,Mississippi,4.63,Warm Water,huc070600060401,4687025,633194,42.32408,-91.38351,Undetermined,FALSE,Candidate Reference Site
1955,7/25/2016,TRUE,TRUE,60,Good,3,Good/Good/Good,Surb,Warm Water,182,104/108/102,,IA,50,IA-50,Little Waterman Creek,RMN Trend Site,Waterman Creek SWMA - Hartley,Headwater,Headwater Reference Study/RMN Trend Site,1621,06-LSR-1621,47a,Obrien,Missouri,17.082,Warm Water,huc102300031001,4772539,299824,43.07914,-95.459,N/A,TRUE,Reference Site
