PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,SITETYPE,INDEX_VISIT,FISH_SAMPLING,SAMPLED_FISH,RT_NRSA,MMI_FISH,ALIENNTAX_PT,ALIENNTAX_WS,ALIENNTAX_WS_PT,ALIENPIND_WS,ALIENPIND_WS_PT,BENTINVPTAX_WS,BENTINVPTAX_WS_PT,CARNNTAX_WS,CARNNTAX_WS_PT,CENTPTAX_PT,CYPRNTAX_PT,CYPRPTAX_WS,CYPRPTAX_WS_PT,HERBPTAX_PT,INTLINVPTAX_PT,INTLLOTNTAX_WS,INTLLOTNTAX_WS_PT,INTLLOTPTAX_WS,INTLLOTPTAX_WS_PT,INTLMIGRNTAX_PT,INTLMIGRPIND_PT,INTLMIGRPTAX_PT,INTLPTAX_PT,INVNTAX_PT,INVPIND_WS,INVPIND_WS_PT,INVPTAX_PT,LITHNTAX_PT,LITHNTAX_WS,LITHNTAX_WS_PT,LITHPIND_PT,LITHPIND_WS,LITHPIND_WS_PT,LITHPTAX_PT,LITHPTAX_WS,LITHPTAX_WS_PT,LOTNTAX_WS,LOTNTAX_WS_PT,LOTPIND_WS,LOTPIND_WS_PT,MIGRNTAX_WS,MIGRNTAX_WS_PT,MIGRPTAX_WS,MIGRPTAX_WS_PT,NAT_CARNNTAX_WS,NAT_CARNNTAX_WS_PT,NAT_CATOPIND_PT,NAT_CENTNTAX_WS,NAT_CENTNTAX_WS_PT,NAT_CYPRPIND_PT,NAT_HERBPTAX_PT,NAT_ICTAPIND_WS,NAT_ICTAPIND_WS_PT,NAT_INTLPIND_WS,NAT_INTLPIND_WS_PT,NAT_LITHPIND_WS,NAT_LITHPIND_WS_PT,NAT_MIGRNTAX_PT,NAT_MIGRPTAX_WS,NAT_MIGRPTAX_WS_PT,NAT_NTOLBENTPTAX_PT,NAT_NTOLNTAX_PT,NAT_NTOLNTAX_WS,NAT_NTOLNTAX_WS_PT,NAT_PIND_PT,NAT_PTAX_PT,NAT_RHEOPIND_PT,NAT_TOTLNTAX_WS,NAT_TOTLNTAX_WS_PT,NTOLNTAX_WS,NTOLNTAX_WS_PT,NTOLPTAX_PT,NTOLPTAX_WS,NTOLPTAX_WS_PT,RBCATONTAX_PT,RHEONTAX_PT,RHEOPIND_PT,SALMNTAX_PT,TOLRNTAX_PT,TOLRNTAX_WS,TOLRNTAX_WS_PT,TOLRPTAX_PT 
4/23/2019,1002424,NYRO-1051,1,7/23/2013,NY,43.80096,-75.46669,Northern Appalachians,PROB,Y,,"NO-<20 CW SAMPLED,<500 INDIV",T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002425,AZRM-1003,1,7/23/2013,AZ,34.16182,-109.3017,Xeric,PROB,Y,,YES-50-90% OF REACH,T,60.76,,,,,,-23.553,3.5,,,10,,,,,,,,,,,,,,,,,,,-0.748,6.95,,,,,,,,,,,,,6.151,6.88,,,,,,,,,,,,,,,,,,,,,5.62,,,,,,,6,,,,,1.74,,,0.867,7.92,
4/23/2019,1002426,IARF-0003,1,7/23/2013,IA,43.44452,-92.61206,Temperate Plains,HAND,Y,,YES-SUFFICIENT,S,58.99,,3.85,0,,,,,0.591,7.26,,,,,,,,,,,0,,,2.5,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,-1.046,9.53,,,,,,,,,,5.116,10,,,,,,,,,,,,10,,,,,,
4/23/2019,1002427,CAR9-0904,1,7/22/2013,CA,38.80836,-121.6352,Xeric,PROB,Y,NO_PERMIT,NOT FISHED,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002428,IASS-1088,1,7/22/2013,IA,42.40356,-91.06747,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,64.86,,0.982,4.54,,,,,-1.558,3.67,,,,,,,,,,,10,,,1.82,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,-0.798,9.4,,,,,,,,,,0.504,6.96,,,,,,,,,,,,10,,,,,,
4/23/2019,1002429,MIS9-0927,1,7/23/2013,MI,44.31522,-84.21131,Upper Midwest,PROB,Y,,YES-SUFFICIENT,R,29.38,,,,,,,,,,,4.44,,,,0,-0.785,4.64,,,,,0,,,,,,,,,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-2.213,4.16,,,,,,,,,3.77,1.91,
4/23/2019,1002430,SDRM-1007,1,7/23/2013,SD,43.27803,-103.7202,Western Mountains,PROB,Y,,SEINING ONLY,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002431,CAS9-0929,1,7/23/2013,CA,40.10651,-123.7938,Western Mountains,PROB,Y,SITE_CONDITIONS,NOT FISHED,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002432,WIS9-0929,1,7/23/2013,WI,44.91029,-90.49366,Upper Midwest,PROB,Y,,YES-SUFFICIENT,T,53.15,,,,,,,,,,,7.78,,,,3.53,0.484,6.99,,,,,0,,,,,,,,,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,0.607,6.06,,,,,,,,,2.826,2.92,
4/23/2019,1002433,WAR9-0908,1,7/23/2013,WA,46.27117,-119.5705,Xeric,PROB,Y,NO_PERMIT,NOT FISHED,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002434,OHSS-1127,1,7/23/2013,OH,41.38763,-81.26877,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,29.16,7.5,,,,,,,,,,,,,,,,,,,,0,,,2.22,,,,,,,,,,,-40.057,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94,,,,,,-14.658,4.01,,,,0,,3.732,3.69,
4/23/2019,1002435,IAS9-0924,1,7/23/2013,IA,41.58756,-94.39744,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,49.31,,0.85,5.1,,,,,-0.405,5.6,,,,,,,,,,,10,,,0,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,-0.914,9.46,,,,,,,,,,-2.879,4.59,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1002436,MTS9-0932,1,7/23/2013,MT,46.58559,-111.2657,Western Mountains,PROB,Y,NO_FISH,YES-SUFFICIENT,S,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002437,ARRO-1024,1,7/24/2013,AR,34.37759,-91.62511,Coastal Plains,PROB,Y,,"NO-<20 CW SAMPLED,<500 INDIV",T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002438,MNRM-1002,1,7/23/2013,MN,45.32221,-93.8161,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,22.12,,,,,,,,,,,6.67,,,,1.11,-3.102,0.34,,,,,2.78,,,,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-3.299,3.43,,,,,,,,,6.604,0,
4/23/2019,1002439,KSRF-0006,1,7/23/2013,KS,39.56784,-96.21844,Temperate Plains,HAND,Y,,YES-SUFFICIENT,S,57.42,,-0.147,9.36,,,,,0.614,7.3,,,,,,,,,,,10,,,0,,,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,5.468,6.13,,,,,,,,,,-2.848,4.61,,,,,,,,,,,,5,,,,,,
4/23/2019,1002440,ILLS-1071,1,7/23/2013,IL,40.1623,-88.02744,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,40.93,,0.816,5.25,,,,,-0.624,5.23,,,,,,,,,,,10,,,0,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,21.648,0,,,,,,,,,,-0.236,6.44,,,,,,,,,,,,5,,,,,,
4/23/2019,1002442,MNRM-1006,1,7/22/2013,MN,44.9773,-93.24067,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,13.76,,,,,,,,,,,4.44,,,,0,-3.198,0.16,,,,,3.75,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-8.719,0,,,,,,,,,3.347,2.36,
4/23/2019,1002443,LAS9-0948,1,7/22/2013,LA,30.60083,-91.87677,Coastal Plains,PROB,Y,,YES-SUFFICIENT,T,39.46,,,,0.234,9.51,,,,,,,,,,,,,,,,,0,,,,,4.31,,,,,-19.715,5.35,,,,,,-14.711,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.512,6.6,,,,,,0,,,,,6.969,0.14,
4/23/2019,1002444,MOS9-0932,1,7/22/2013,MO,39.21987,-91.92117,Temperate Plains,PROB,Y,,YES-50-90% OF REACH,R,46.3,,0.848,5.11,,,,,-0.423,5.57,,,,,,,,,,,10,,,0,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,-1.345,9.69,,,,,,,,,,-0.907,5.97,,,,,,,,,,,,0,,,,,,
4/23/2019,1002445,NYR9-0906,1,7/24/2013,NY,44.25928,-75.76743,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,T,15.1,2.5,,,,,,,,,,,,,,,,,,,,0,,,5.56,,,,,,,,,,,-52.714,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-22.317,2.78,,,,0,,6.117,0.87,
4/23/2019,1002446,WYRF-0006,1,7/23/2013,WY,41.44492,-107.4568,Western Mountains,HAND,Y,,YES-SUFFICIENT,T,47.44,,,,,,,,,,,,,,,,,,-68.003,0.4,,,,,,,,,,,,,,,10,,,,,,,,,,,,,3.06,,,,0,,,,,,,,-60.442,1.21,,,,,10,,,-0.95,3.28,,,,,,,,,,10,,,
4/23/2019,1002447,INSS-1088,1,7/24/2013,IN,39.71464,-85.18634,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,73.12,,1.035,4.31,,,,,-1.216,4.24,,,,,,,,,,,10,,,3.33,,,,,,,,8.57,,,,,,,,,,,,,,,,,,,,,-0.582,9.29,,,,,,,,,,3.061,8.76,,,,,,,,,,,,10,,,,,,
4/23/2019,1002448,SDRO-1072,1,7/19/2013,SD,45.54624,-101.8726,Northern Plains,PROB,Y,OTHER (SAMPLE LOST),SAMPLED (DATA LOST),T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002449,SDS9-0941,1,7/17/2013,SD,45.56323,-101.5487,Northern Plains,PROB,Y,,YES-SUFFICIENT,T,34.06,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.915,0,,,,-2.285,2.94,,,-1.207,2.01,,,-0.418,4.13,,,,10,,,,-42.369,0,,,,,,,,,,,,,,,,,,-35.887,3.17,,,,,,,,
4/23/2019,1002450,IARO-1013,1,7/24/2013,IA,43.22527,-92.80638,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,72.81,,0.553,6.37,,,,,-2.325,2.39,,,,,,,,,,,10,,,7.2,,,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,-2.167,10,,,,,,,,,,7.991,10,,,,,,,,,,,,10,,,,,,
4/23/2019,1002451,NDRO-1024,1,7/24/2013,ND,47.18952,-102.6249,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,29.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.102,3.21,,,,-4.785,0.28,,,-0.545,3.91,,,-1.211,2.17,,,,10,,,,-23.783,1.78,,,,,,,,,,,,,,,,,,-45.131,2.2,,,,,,,,
4/23/2019,1002452,ORR9-0914,1,7/24/2013,OR,43.77084,-118.049,Xeric,PROB,Y,,YES-SUFFICIENT,T,86.44,,,,,,-15.573,4.6,,,10,,,,,,,,,,,,,,,,,,,1.06,9.25,,,,,,,,,,,,,17.171,7.95,,,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,7.35,,,-0.215,10,
4/23/2019,1002453,ORS9-0939,1,7/23/2013,OR,44.14125,-119.2912,Western Mountains,PROB,Y,,YES-SUFFICIENT,T,87.49,,,,,,,,,,,,,,,,,,6.638,7.88,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,21.525,8.35,,,,,10,,,-0.65,3.76,,,,,,,,,,10,,,
4/23/2019,1002454,WISS-1164,1,7/24/2013,WI,44.81844,-91.87926,Upper Midwest,PROB,Y,,YES-50-90% OF REACH,T,74.84,,,,,,,,,,,0,,,,10,1.005,7.95,,,,,10,,,,,,,,,9.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,-3.124,3.55,,,,,,,,,-2.787,8.93,
4/23/2019,1002455,ILRF-0003,1,7/23/2013,IL,40.14087,-87.7433,Temperate Plains,HAND,Y,,YES-SUFFICIENT,S,65.22,,2.613,0,,,,,1.065,8.05,,,,,,,,,,,10,,,4.83,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,3.36,7.23,,,,,,,,,,7.627,10,,,,,,,,,,,,10,,,,,,
4/23/2019,1002456,OHRF-0002,1,7/24/2013,OH,41.18563,-82.42516,Temperate Plains,HAND,Y,,YES-SUFFICIENT,S,73.24,,0.718,5.66,,,,,4.742,10,,,,,,,,,,,10,,,2.4,,,,,,,,1.71,,,,,,,,,,,,,,,,,,,,,0.317,8.82,,,,,,,,,,6.731,10,,,,,,,,,,,,10,,,,,,
4/23/2019,1002457,MOSS-1159,1,7/23/2013,MO,39.24991,-93.01204,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,69.18,,-0.039,8.89,,,,,-0.691,5.12,,,,,,,,,,,10,,,0,,,,,,,,9.17,,,,,,,,,,,,,,,,,,,,,3.508,7.15,,,,,,,,,,1.287,7.51,,,,,,,,,,,,7.5,,,,,,
4/23/2019,1002458,TXSS-1210,1,7/24/2013,TX,30.92768,-97.99342,Southern Plains,PROB,Y,,YES-50-90% OF REACH,R,54.89,,,,,,,,,,,,-8.925,9.01,4.44,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.217,9.66,,5.71,,,2.03,,,,,,,,,,,,3.06,,8.33,,,
4/23/2019,1002459,NCS9-0921,1,7/22/2013,NC,35.4757,-81.40958,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,48.64,,,,,,,,,,,,,,,,,,,,,,,,,28.056,8.95,,,,,,,,,,,,,,,,,,,,,,1.211,4.67,,,,,,,-15.877,4.78,7.5,,,2,,,,,1.66,,,,,,1.85,,,,,,,,,,7.5
4/23/2019,1002460,NCRF-0002,1,7/23/2013,NC,36.41318,-80.2648,Southern Appalachians,HAND,Y,,YES-SUFFICIENT,S,74.84,,,,,,,,,,,,,,,,,,,,,,,,,-33.413,2.72,,,,,,,,,,,,,,,,,,,,,,-0.484,7.96,,,,,,,21.59,9.19,10,,,0,,,,,10,,,,,,10,,,,,,,,,,10
4/23/2019,1002461,MTLS-1130,1,7/24/2013,MT,46.59423,-111.0444,Northern Plains,PROB,Y,,YES-SUFFICIENT,T,57.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.391,2.43,,,,1.379,6.84,,,0.718,7.53,,,-0.596,3.69,,,,9.14,,,,38.932,7.78,,,,,,,,,,,,,,,,,,17.64,8.8,,,,,,,,
4/23/2019,1002462,KSRS-1303,1,7/23/2013,KS,37.70662,-96.2133,Temperate Plains,PROB,Y,,YES-SUFFICIENT,R,75.61,,0.719,5.66,,,,,1.744,9.18,,,,,,,,,,,10,,,3.7,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,0.769,8.58,,,,,,,,,,4.735,9.94,,,,,,,,,,,,10,,,,,,
4/23/2019,1002463,ALSS-1065,1,7/24/2013,AL,34.07899,-86.50564,Southern Appalachians,PROB,Y,,YES-50-90% OF REACH,S,35.56,,,,,,,,,,,,,,,,,,,,,,,,,-23.672,3.71,,,,,,,,,,,,,,,,,,,,,,1.178,4.74,,,,,,,-87.635,0,10,,,0,,,,,10,,,,,,0,,,,,,,,,,0
4/23/2019,1002464,SDRM-1011,1,7/24/2013,SD,43.39332,-103.3291,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,52.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59,5.73,,,,-0.59,4.74,,,1.823,10,,,-2.692,0,,,,9.84,,,,10.959,5.1,,,,,,,,,,,,,,,,,,-2.218,6.71,,,,,,,,
4/23/2019,1002465,CAS9-0926,1,7/24/2013,CA,41.64846,-124.0885,Western Mountains,PROB,Y,,YES-SUFFICIENT,R,77.42,,,,,,,,,,,,,,,,,,-9.59,6.25,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,10,,,,10,,,,,,,,-22.237,4.54,,,,,10,,,1.9,7.82,,,,,,,,,,10,,,
4/23/2019,1002466,OKS9-0934,1,7/23/2013,OK,35.71769,-96.37698,Southern Plains,PROB,Y,,YES-SUFFICIENT,S,60.23,,,,,,,,,,,,6.185,7.11,2.5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.207,9.66,,7.14,,,9.47,,,,,,,,,,,,1.47,,5.83,,,
4/23/2019,1002467,INRF-0001,1,7/24/2013,IN,39.01319,-85.50091,Temperate Plains,HAND,Y,,YES-SUFFICIENT,R,73.35,,4.785,0,,,,,2.175,9.9,,,,,,,,,,,10,,,4.8,,,,,,,,5.06,,,,,,,,,,,,,,,,,,,,,0.121,8.92,,,,,,,,,,6.438,10,,,,,,,,,,,,10,,,,,,
4/23/2019,1002468,WARM-1001,1,7/24/2013,WA,47.18231,-120.9081,Western Mountains,PROB,Y,,"NO->20 CW SAMPLED,<500 INDIV",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002469,IARF-0004,1,7/24/2013,IA,42.6635,-93.22859,Temperate Plains,HAND,Y,,YES-SUFFICIENT,T,68.89,,0.777,5.41,,,,,0.119,6.47,,,,,,,,,,,10,,,2.5,,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,-0.024,9,,,,,,,,,,3.347,8.96,,,,,,,,,,,,10,,,,,,
4/23/2019,1002470,IAR9-0905,1,7/25/2013,IA,42.24731,-92.32474,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,55.66,,-0.353,10,,,,,-0.719,5.07,,,,,,,,,,,10,,,1.54,,,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,-1.784,9.92,,,,,,,,,,-2.021,5.19,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1002471,NJSS-1078,1,7/25/2013,NJ,40.82636,-74.59106,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,56.19,2.5,,,,,,,,,,,,,,,,,,,,0.48,,,7.78,,,,,,,,,,,-8.547,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.95,,,,,,-2.385,5.99,,,,10,,1.52,6.3,
4/23/2019,1002472,ILR9-0902,1,7/24/2013,IL,41.48585,-89.84848,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,48.75,,4.593,0,,,,,2.936,10,,,,,,,,,,,10,,,0.77,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,3.749,7.03,,,,,,,,,,2.417,8.31,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1002474,CAS9-0920,1,7/25/2013,CA,40.724,-124.1174,Western Mountains,PROB,Y,PERMIT_RESTRICT,"YES-<50% OF REACH,>=25 INDIV",S,73.85,,,,,,,,,,,,,,,,,,-61.003,1.11,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,10,,,,10,,,,,,,,-12.496,5.39,,,,,10,,,1.399,7.02,,,,,,,,,,10,,,
4/23/2019,1002475,NYSS-1249,1,7/25/2013,NY,43.76854,-75.50135,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,57.82,10,,,,,,,,,,,,,,,,,,,,0,,,10,,,,,,,,,,,17.471,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,-11.233,4.56,,,,0,,0.115,7.96,
4/23/2019,1002476,IDR9-0905,1,7/25/2013,ID,47.69645,-116.9153,Western Mountains,PROB,Y,,YES-SUFFICIENT,T,48.2,,,,,,,,,,,,,,,,,,-25.149,4.7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,10,,,,10,,,,,,,,-29.966,3.86,,,,,0,,,-5.147,0,,,,,,,,,,10,,,
4/23/2019,1002477,VTRF-0001,1,7/25/2013,VT,43.94573,-72.71111,Northern Appalachians,HAND,Y,,YES-SUFFICIENT,R,67.12,5,,,,,,,,,,,,,,,,,,,,4.61,,,5.56,,,,,,,,,,,-8.324,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,,,,,,1.123,6.56,,,,10,,0.986,6.93,
4/23/2019,1002478,INS9-0923,1,7/25/2013,IN,40.54495,-84.92549,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,64.06,,1.843,0.86,,,,,0.545,7.18,,,,,,,,,,,10,,,0.69,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,-0.235,9.11,,,,,,,,,,10.041,10,,,,,,,,,,,,10,,,,,,
4/23/2019,1002479,IARF-0002,1,7/25/2013,IA,41.77723,-94.49883,Temperate Plains,HAND,Y,,YES-SUFFICIENT,S,23.14,,1.624,1.8,,,,,-0.862,4.83,,,,,,,,,,,10,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,16.496,0.37,,,,,,,,,,-7.254,1.51,,,,,,,,,,,,0,,,,,,
4/23/2019,1002480,OHS9-0921,1,7/25/2013,OH,40.01636,-83.25297,Temperate Plains,PROB,Y,,YES-SUFFICIENT,S,84.7,,-0.329,10,,,,,4.438,10,,,,,,,,,,,10,,,4.83,,,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,-1.875,9.97,,,,,,,,,,8.235,10,,,,,,,,,,,,10,,,,,,
4/23/2019,1002481,ORS9-0937,1,7/25/2013,OR,44.85146,-118.1429,Western Mountains,PROB,Y,,YES-SUFFICIENT,S,62.62,,,,,,,,,,,,,,,,,,9.861,8.2,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,-76.183,0,,,,,0,,,-1.815,1.9,,,,,,,,,,10,,,
4/23/2019,1002482,NVS9-0921,2,7/23/2013,NV,40.7413,-115.5544,Xeric,PROB,N,,YES-50-90% OF REACH,S,65.76,,,,,,-7.538,5.72,,,10,,,,,,,,,,,,,,,,,,,-0.551,7.2,,,,,,,,,,,,,-66.451,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,10,,,,,10,,,0.018,9.69,
4/23/2019,1002483,NVR9-0920,2,7/25/2013,NV,41.88666,-114.6866,Xeric,PROB,N,,YES-SUFFICIENT,T,58.75,,,,,,-27.858,2.9,,,10,,,,,,,,,,,,,,,,,,,-0.338,7.47,,,,,,,,,,,,,14.915,7.73,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,8,,,,,1.84,,,0.827,8.01,
4/23/2019,1002484,NVS9-0926,2,7/24/2013,NV,41.8773,-115.6285,Xeric,PROB,N,,YES-SUFFICIENT,S,68.84,,,,,,1.843,7.02,,,10,,,,,,,,,,,,,,,,,,,-0.693,7.02,,,,,,,,,,,,,-34.655,2.93,,,,,,,,,,,,,,,,,,,,,9.09,,,,,,,7.5,,,,,1.51,,,-0.129,10,
4/23/2019,1002485,NCR9-0903,1,7/24/2013,NC,36.21492,-80.96029,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,46.71,,,,,,,,,,,,,,,,,,,,,,,,,9.867,7.11,,,,,,,,,,,,,,,,,,,,,,-0.55,8.09,,,,,,,10.679,7.91,5,,,3.21,,,,,0,,,,,,0,,,,,,,,,,6.05
4/23/2019,1002486,MTRO-1070,1,7/25/2013,MT,46.60899,-111.0762,Northern Plains,PROB,Y,,YES-SUFFICIENT,R,61.46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.425,4.69,,,,-1.37,3.91,,,0.323,6.4,,,-1.52,1.41,,,,8.05,,,,59.076,9.71,,,,,,,,,,,,,,,,,,36.015,10,,,,,,,,
4/23/2019,1002487,ARR9-0905,1,7/25/2013,AR,33.55630442,-92.02261248,Coastal Plains,PROB,Y,,YES-SUFFICIENT,R,67.88,,,,2.531,7.95,,,,,,,,,,,,,,,,,0,,,,,8.05,,,,,4.138,7.42,,,,,,10.864,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.141,8.21,,,,,,10,,,,,2.238,4.56,
4/23/2019,1002488,ALRF-0001,1,7/25/2013,AL,34.917856,-86.13294466,Southern Appalachians,HAND,Y,,YES-SUFFICIENT,R,56.49,,,,,,,,,,,,,,,,,,,,,,,,,22.543,8.39,,,,,,,,,,,,,,,,,,,,,,5.449,0,,,,,,,-16.358,4.73,7.5,,,4.29,,,,,10,,,,,,3.71,,,,,,,,,,6.57
4/23/2019,1002489,LAS9-0944,2,7/25/2013,LA,29.89733,-90.68334,Coastal Plains,PROB,N,,YES-SUFFICIENT,T,35.74,,,,1.898,8.38,,,,,,,,,,,,,,,,,0,,,,,4.51,,,,,-32.071,4.28,,,,,,-62.232,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.159,8.21,,,,,,0,,,,,4.876,2.1,
4/23/2019,1002490,LAR9-0915,2,7/24/2013,LA,30.32848,-90.84382,Coastal Plains,PROB,N,,"NO-<20 CW SAMPLED,>500 INDIV",T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1002491,MOLS-1080,1,7/24/2013,MO,40.05197,-92.15712,Temperate Plains,PROB,Y,,"YES-<50% OF REACH,>=25 INDIV",R,64.61,,-0.155,9.39,,,,,0.561,7.21,,,,,,,,,,,10,,,0,,,,,,,,1.24,,,,,,,,,,,,,,,,,,,,,1.335,8.29,,,,,,,,,,2.067,8.06,,,,,,,,,,,,7.5,,,,,,
4/23/2019,1002492,IARF-0005,1,7/24/2013,IA,40.83546,-93.856,Temperate Plains,HAND,Y,,"YES-<50% OF REACH,>=25 INDIV",S,49.35,,2.743,0,,,,,-1.099,4.44,,,,,,,,,,,10,,,1,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,-1.222,9.62,,,,,,,,,,-1.01,5.9,,,,,,,,,,,,7.5,,,,,,
4/23/2019,1002494,MNR9-0913,1,7/24/2013,MN,44.80659,-93.01163,Upper Midwest,PROB,Y,,YES-SUFFICIENT,T,11.43,,,,,,,,,,,4.44,,,,1.43,-3.379,0,,,,,0,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-8.507,0,,,,,,,,,2.865,2.88,
