UID,SITE_ID,DATE_COL,VISIT_NO,SITESAMP,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO9,EPA_REG,EVAL_CAT,FED_NONFED,FS_EW,HUC2_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MIS_BAS_NM,MISS_BASIN,OWN_NARS,PSTL_CODE,STRAH_CAT,URBN_NRS18,USFS,WGT_TP,XCOORD,YCOORD,ACID_COND,ANC_COND,BEDSED_COND,BENT_MMI_COND,CYLSPER_DETECT,CYLSPER_EPA_COND,ENT_1X_STV_COND,FISH_MMI_COND,HG_COND,INSTRMCVR_COND,MICX_DETECT,MICX_EPA_COND,NTL_COND,OE_COND,PTL_COND,RIPDIST_COND,RIPVEG_COND,SAL_COND,SALINITY_CLASS,YEAR,PUBLICATION_DATE
2012782,NRS18_IL_10971,7/2/2018,1,Y,NRS_IL-10153,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Ohio Region,39.92721008,-87.84035006,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,IL,LargeStreams,Non-Urban,Not_Forest_Service,1253.665084,690342.385,301690.2834,Good,None,Fair,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Good,Moderate,Poor,Good,Freshwater,2018,1/31/2022
2012783,NRS18_MA_10003,7/2/2018,1,Y,NRS_MA-10062,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,42.70916764,-72.45896964,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,MA,SmallStreams,Non-Urban,Not_Forest_Service,593.4431702,1897445,819640.7,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Poor,Good,Freshwater,2018,1/31/2022
2012785,NRS18_MA_10019,7/1/2018,1,Y,NRS_MA-10102,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,42.58726947,-72.72401827,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,MA,RiversOther,Non-Urban,Not_Forest_Service,52.30669697,1879816.757,801160.0951,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,OE<0.5,Good,Low,Good,Good,Freshwater,2018,1/31/2022
2012786,NRS18_ID_10001,7/2/2018,1,Y,NRS_ID-10194,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Non-Federal,West,Pacific Northwest Region,45.33148348,-115.9499493,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,USFS,ID,SmallStreams,Non-Urban,Forest_Service,1673.904181,-1551725.965,1039281.32,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Fair,Low,Good,Good,Freshwater,2018,1/31/2022
2012788,NRS18_WI_10029,7/23/2018,1,Y,NRS_WI-10177,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,43.02313067,-89.40096797,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,WI,SmallStreams,Non-Urban,Not_Forest_Service,1676.855586,534505.7671,637065.3355,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Good,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2012789,NRS18_WA_10060,7/4/2018,1,Y,NRS_WA-10444,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.76266019,-123.4158518,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,WA,SmallStreams,Non-Urban,Not_Forest_Service,3307.327572,-2073315.276,1335784.451,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Low,Fair,Good,Freshwater,2018,1/31/2022
2012790,NRS18_WA_10360,7/4/2018,1,Y,NRS_WA-10453,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.7885522,-123.4468025,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,WA,LargeStreams,Non-Urban,Not_Forest_Service,853.2388601,-2074773.868,1339208.557,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Poor,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Fair,Low,Poor,Good,Freshwater,2018,1/31/2022
2012791,NRS18_WA_10018,7/2/2018,1,Y,NRS_WA-10382,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Non-Federal,Not_USFS,Pacific Northwest Region,47.57364589,-123.5832338,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,NPS,WA,LargeStreams,Non-Urban,Not_Forest_Service,853.2388601,-2059948,1425388,Good,None,Fair,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Low,Fair,Good,Freshwater,2018,1/31/2022
2012792,NRS18_WA_10032,7/1/2018,1,Y,NRS_WA-10435,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,47.5824467,-124.2980591,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,WA,LargeStreams,Non-Urban,Not_Forest_Service,853.2388601,-2111480.465,1442006.789,Good,None,Fair,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Poor,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Good,Low,Good,Good,Freshwater,2018,1/31/2022
2012793,NRS18_DE_10005,7/5/2018,1,Y,NRS_DE-10050,2018-19,PLNLOW,CPL,Region_03,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,39.636487,-75.73171714,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,DE,LargeStreams,Urban,Not_Forest_Service,51.96598018,1710804,422588.9,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Good,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012794,NRS18_OR_10015,7/5/2018,1,Y,NRS_OR-10545,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,45.56444623,-123.5731021,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,OR,LargeStreams,Non-Urban,Not_Forest_Service,1338.351441,-2122902,1211852,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Fair,High,Good,Good,Freshwater,2018,1/31/2022
2012796,NRS18_KY_10020,7/5/2018,1,Y,NRS_KY-10081,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,Ohio Region,38.12341169,-83.55382563,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,KY,RiversMajor,Non-Urban,Not_Forest_Service,311.7294057,1077686,140542.4,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Fair,OE<0.5,Good,Low,Good,Good,Freshwater,2018,1/31/2022
2012798,NRS18_ID_10016,7/5/2018,1,Y,NRS_ID-10279,2018-19,WMTNS,XER,Region_10,Target_Sampled,Non-Federal,Not_USFS,Pacific Northwest Region,42.93930483,-115.7014411,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,BLM,ID,RiversMajor,Non-Urban,Not_Forest_Service,205.5633416,-1587565,774287.4,Good,None,Not Assessed,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Fair,Low,Fair,Good,Freshwater,2018,1/31/2022
2012799,NRS18_RI_10018,7/4/2018,1,Y,NRS_RI-10071,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.91278676,-71.44343649,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,RI,SmallStreams,Urban,Not_Forest_Service,47.18118423,2000262.96,754251.1991,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Fair,Low,Good,Fair,Freshwater,2018,1/31/2022
2012800,NRS18_RI_10019,7/5/2018,1,Y,NRS_RI-10072,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.91551748,-71.6669889,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,RI,LargeStreams,Non-Urban,Not_Forest_Service,20.94207333,1982377.64,749862.3369,Good,None,Fair,Good,Not Detected,At or Below Benchmark,Above Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.9,Fair,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012803,NRS18_WA_10016,7/6/2018,1,Y,NRS_WA-10405,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Non-Federal,West,Pacific Northwest Region,46.52076993,-121.2404181,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,USFS,WA,SmallStreams,Non-Urban,Forest_Service,3307.327572,-1919893,1264300,Good,None,Poor,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.8,Poor,Low,Good,Good,Freshwater,2018,1/31/2022
2012804,NRS18_MA_10014,7/6/2018,1,Y,NRS_MA-10097,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,42.62580561,-72.36068271,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,MA,SmallStreams,Non-Urban,Not_Forest_Service,593.4431702,1907497.126,812576.8674,Fair,Episodic,Fair,Fair,Not Detected,At or Below Benchmark,Above Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Fair,Low,Good,Good,Freshwater,2018,1/31/2022
2012805,NRS18_WA_10006,7/5/2018,1,Y,NRS_WA-10340,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.22895408,-123.3929511,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,WA,LargeStreams,Non-Urban,Not_Forest_Service,853.2388601,-2088447,1278573,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Fair,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012806,NRS18_WA_10034,7/6/2018,1,Y,NRS_WA-10437,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,45.93085396,-122.7096299,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,WA,RiversOther,Non-Urban,Not_Forest_Service,166.2430699,-2046923.012,1231956.891,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,At or Below Benchmark,Fair,Not Detected,At or Below Benchmark,Good,O/E<0.8,Fair,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012807,NRS18_IL_10012,7/8/2018,1,Y,NRS_IL-10048,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,41.90001683,-89.48215002,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,IL,RiversMajor,Non-Urban,Not_Forest_Service,278.11401,536545.3,511347.8,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,Above Benchmark,Poor,At or Below Benchmark,Poor,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,High,Good,Good,Freshwater,2018,1/31/2022
2012808,NRS18_RI_10183,7/8/2018,1,Y,NRS_RI-10075,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.47842597,-71.68435454,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,RI,SmallStreams,Non-Urban,Not_Forest_Service,47.18118423,1993372.297,702181.9303,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Low,Good,Good,Freshwater,2018,1/31/2022
2012809,NRS18_IL_10024,7/9/2018,1,Y,NRS_IL-10088,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,41.71375887,-89.90675067,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,IL,RiversMajor,Non-Urban,Not_Forest_Service,278.11401,502977.3,488231.5,Good,None,Good,Poor,Not Detected,At or Below Benchmark,Above Benchmark,Fair,At or Below Benchmark,Good,Detected,At or Below Benchmark,Poor,OE<0.5,Poor,High,Good,Good,Freshwater,2018,1/31/2022
2012810,NRS18_WA_10212,7/8/2018,1,Y,NRS_WA-10452,2018-19,WMTNS,XER,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.25930758,-117.3111025,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,WA,SmallStreams,Non-Urban,Not_Forest_Service,810.1261836,-1632962.172,1162711.091,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.8,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012811,NRS18_RI_10194,7/9/2018,1,Y,NRS_RI-10085,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.97922064,-71.70946408,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,RI,SmallStreams,Non-Urban,Not_Forest_Service,47.18118423,1977191.25,755871.9707,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.8,Fair,Low,Good,Good,Freshwater,2018,1/31/2022
2012812,NRS18_CA_10056,7/9/2018,1,Y,NRS_CA-11205,2018-19,WMTNS,XER,Region_09,Target_Sampled,Federal,Not_USFS,California Region,36.77903524,-120.233343,California Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,CA,RiversMajor,Non-Urban,Not_Forest_Service,174.3311403,-2119592.112,190932.894,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Poor,Not Detected,At or Below Benchmark,Good,O/E<0.8,Good,Low,Fair,Good,Freshwater,2018,1/31/2022
2012813,NRS18_AL_10007,7/9/2018,1,Y,NRS_AL-10039,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,South Atlantic-West Region,33.41281268,-86.75189942,South-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,AL,RiversMajor,Urban,Not_Forest_Service,139.0439716,853029.72,-415868.522,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012814,NRS18_AL_10002,7/8/2018,1,Y,NRS_AL-10031,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,Tennessee Region,34.95092177,-87.042028,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,AL,RiversOther,Non-Urban,Not_Forest_Service,139.0439716,810166.855,-247264.403,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Poor,Good,Freshwater,2018,1/31/2022
2012815,NRS18_NE_10029,7/9/2018,1,Y,NRS_NE-10158,2018-19,PLNLOW,TPL,Region_07,Target_Sampled,Federal,Not_USFS,Lower Missouri Region,40.03753529,-96.48889169,Missouri Region,Lower Missouri Region,Mississippi_Basin,Non Federal,NE,SmallStreams,Non-Urban,Not_Forest_Service,680.7635365,-41349.48262,284503.3259,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012816,NRS18_UT_10008,7/9/2018,1,Y,NRS_UT-10248,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Federal,Not_USFS,Great Basin Region,37.74306294,-112.0985908,Great Basin Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,UT,RiversOther,Non-Urban,Not_Forest_Service,60.57963336,-1398444,145973,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Poor,Not Detected,At or Below Benchmark,Fair,OE<0.5,Fair,High,Poor,Good,Freshwater,2018,1/31/2022
2012820,NRS18_KS_10005,7/9/2018,1,Y,NRS_KS-10059,2018-19,PLNLOW,TPL,Region_07,Target_Sampled,Federal,Not_USFS,Arkansas-Red-White Region,37.88164692,-95.67600729,Arkansas-White-Red Region,Arkansas-White-Red Region,Mississippi_Basin,Non Federal,KS,LargeStreams,Non-Urban,Not_Forest_Service,589.227749,28226.48,42821.42,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Fair,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Fair,High,Good,Good,Freshwater,2018,1/31/2022
2012821,NRS18_SD_10003,7/9/2018,1,Y,NRS_SD-10300,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,43.24111507,-99.18715736,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,SD,LargeStreams,Non-Urban,Not_Forest_Service,323.2140522,-257494.9,647164.4,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Poor,Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Moderate,Good,Fair,Slightly Saline,2018,1/31/2022
2012822,NRS18_NV_10638,7/9/2018,1,Y,NRS_NV-10573,2018-19,WMTNS,XER,Region_09,Target_Sampled,Federal,Not_USFS,Great Basin Region,41.02540222,-115.5300398,Great Basin Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NV,RiversOther,Non-Urban,Not_Forest_Service,118.6696875,-1617636.501,561854.7513,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Poor,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Fair,High,Fair,Good,Freshwater,2018,1/31/2022
2012824,NRS18_RI_10003,7/10/2018,1,Y,NRS_RI-10028,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.8480454,-71.78683775,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,RI,SmallStreams,Non-Urban,Not_Forest_Service,47.18118423,1974729,740063.4,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Low,Good,Good,Freshwater,2018,1/31/2022
2012825,NRS18_PA_10020,7/10/2018,1,Y,NRS_PA-10079,2018-19,EHIGH,NAP,Region_03,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,41.64813087,-75.78612077,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,PA,LargeStreams,Non-Urban,Not_Forest_Service,631.9174261,1658720,641833.1,Good,None,Fair,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Fair,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012826,NRS18_NY_10035,7/10/2018,1,Y,NRS_NY-10113,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Great Lakes Region,43.80096023,-75.46668635,Great Lakes Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,RiversMajor,Non-Urban,Not_Forest_Service,78.34036973,1632950,882433.8,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Fair,Moderate,Poor,Good,Freshwater,2018,1/31/2022
2012827,NRS18_AR_10010,7/10/2018,1,Y,NRS_AR-10207,2018-19,PLNLOW,CPL,Region_06,Target_Sampled,Federal,Not_USFS,Lower Mississippi Region,35.60183834,-89.9021205,Lower Mississippi Region,Lower Mississippi Region,Mississippi_Basin,Non Federal,AR,RiversMajor,Non-Urban,Not_Forest_Service,404.2311713,547265.1,-195065.3,Good,None,Fair,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2012828,NRS18_NE_10021,7/10/2018,1,Y,NRS_NE-10126,2018-19,PLNLOW,TPL,Region_07,Target_Sampled,Non-Federal,Not_USFS,Lower Missouri Region,41.46290038,-95.95535348,Missouri Region,Lower Missouri Region,Mississippi_Basin,FWS,NE,RiversMajor,Non-Urban,Not_Forest_Service,106.5576694,3701.136,444027.8,Good,None,Fair,Fair,Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012830,NRS18_AL_10016,7/10/2018,1,Y,NRS_AL-10078,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,South Atlantic-West Region,33.58483101,-87.0957233,South-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,AL,RiversOther,Non-Urban,Not_Forest_Service,139.0439716,819613.2,-399770.2,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012831,NRS18_ND_10023,7/10/2018,1,Y,NRS_ND-10423,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,46.09285611,-103.0352231,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,ND,LargeStreams,Non-Urban,Not_Forest_Service,192.3095364,-544487.7527,980542.2395,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Moderate,Poor,Poor,Moderately Saline,2018,1/31/2022
2012832,NRS18_IA_10019,7/10/2018,1,Y,NRS_IA-10114,2018-19,PLNLOW,UMW,Region_07,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,43.09286192,-91.17658347,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,IA,RiversMajor,Non-Urban,Not_Forest_Service,35.639196,390436.3,636199.5,Good,None,Poor,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012833,NRS18_IA_10042,7/10/2018,1,Y,NRS_IA-10069,2018-19,PLNLOW,UMW,Region_07,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,43.10975481,-91.17645261,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,IA,RiversMajor,Non-Urban,Not_Forest_Service,35.639196,390351.156,638084.424,Good,None,Poor,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2012834,NRS18_OK_10923,7/10/2018,1,Y,NRS_OK-10215,2018-19,PLNLOW,CPL,Region_06,Target_Sampled,Federal,Not_USFS,Arkansas-Red-White Region,33.96824248,-94.74045919,Arkansas-White-Red Region,Arkansas-White-Red Region,Mississippi_Basin,Non Federal,OK,SmallStreams,Non-Urban,Not_Forest_Service,210.6365841,115535.8092,-394593.2265,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Above Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Fair,Moderate,Good,Good,Freshwater,2018,1/31/2022
