"Site.ID","Water.Body","Date","Rating","Location","Longitude","Latitude","Latest.Rating","Study.Type","Taxa"
"GB018","L SANTEETLAH CR",2004-07-20," Good","NR SR 1127","-83.930833","35.358889","Good","Special Study","Invert"
"GB019","TUCKASEGEE R",2019-08-19," Excellent","OFF SR 1378","-83.263333","35.368889","Excellent","Basin Sample","Invert"
"GB019","TUCKASEGEE R",2014-09-16," Excellent","OFF SR 1378","-83.263333","35.368889","Excellent","Basin Sample","Invert"
"GB019","TUCKASEGEE R",2009-07-30," Excellent","OFF SR 1378","-83.263333","35.368889","Excellent","Basin Sample","Invert"
"GB019","TUCKASEGEE R",2004-08-04," Excellent","OFF SR 1378","-83.263333","35.368889","Excellent","Basin Sample","Invert"
"GB019","TUCKASEGEE R",1999-07-21," Good","OFF SR 1378","-83.263333","35.368889","Excellent","Basin Sample","Invert"
"GB020","SCOTT CR",1999-07-21," Good","DNS SR 1556","-83.2525","35.368056","Good","Basin Sample","Invert"
"GB020","SCOTT CR",1994-07-14," Good-Fair","DNS SR 1556","-83.2525","35.368056","Good","Basin Sample","Invert"
"GB021","CHEOAH R",1989-07-26," Excellent","SR 1138 AB LONG CR","-83.809722","35.328889","Excellent","Special Study","Invert"
"GB021","CHEOAH R",1989-07-26," Excellent","SR 1138 AB LONG CR","-83.809722","35.328889","Excellent","Special Study","Invert"
"GB021","CHEOAH R",1987-08-06," Good","SR 1138 AB LONG CR","-83.809722","35.328889","Excellent","Special Study","Invert"
"GB021","CHEOAH R",1985-08-08," Good","SR 1138 AB LONG CR","-83.809722","35.328889","Excellent","Special Study","Invert"
"GB021","CHEOAH R",1983-08-15," Good","SR 1138 AB LONG CR","-83.809722","35.328889","Excellent","Special Study","Invert"
"GB022","TULULA CR",2014-09-02," Good","SR 1275","-83.8025","35.320556","Good","Basin Sample","Invert"
"GB022","TULULA CR",2009-07-28," Good","SR 1275","-83.8025","35.320556","Good","Basin Sample","Invert"
"GB022","TULULA CR",2004-07-19," Good","SR 1275","-83.8025","35.320556","Good","Basin Sample","Invert"
"GB022","TULULA CR",1999-08-12," Excellent","SR 1275","-83.8025","35.320556","Good","Basin Sample","Invert"
"GB022","TULULA CR",1994-07-25," Good","SR 1275","-83.8025","35.320556","Good","Basin Sample","Invert"
"GB023","SAVANNAH CR",2019-08-22," Excellent","SR 1367","-83.2375","35.345833","Excellent","Basin Sample","Invert"
"GB023","SAVANNAH CR",2014-09-16," Excellent","SR 1367","-83.2375","35.345833","Excellent","Basin Sample","Invert"
"GB023","SAVANNAH CR",2009-07-30," Excellent","SR 1367","-83.2375","35.345833","Excellent","Basin Sample","Invert"
"GB023","SAVANNAH CR",2004-08-04," Excellent","SR 1367","-83.2375","35.345833","Excellent","Basin Sample","Invert"
"GB023","SAVANNAH CR",1999-07-21," Good","SR 1367","-83.2375","35.345833","Excellent","Basin Sample","Invert"
"GB023","SAVANNAH CR",1994-07-26," Excellent","SR 1367","-83.2375","35.345833","Excellent","Basin Sample","Invert"
"GB024","L TENNESSEE R",2014-09-23," Good","OFF SR 1113","-83.523611","35.326389","Good","Basin Sample","Invert"
"GB024","L TENNESSEE R",2010-08-05," Good","OFF SR 1113","-83.523611","35.326389","Good","Basin Sample","Invert"
"GB024","L TENNESSEE R",2007-05-23," Excellent","OFF SR 1113","-83.523611","35.326389","Good","Basin Sample","Invert"
"GB024","L TENNESSEE R",2004-08-05," Excellent","OFF SR 1113","-83.523611","35.326389","Good","Basin Sample","Invert"
"GB024","L TENNESSEE R",1999-08-09," Good","OFF SR 1113","-83.523611","35.326389","Good","Basin Sample","Invert"
"GB024","L TENNESSEE R",1994-07-13," Good","OFF SR 1113","-83.523611","35.326389","Good","Basin Sample","Invert"
"GB024","L TENNESSEE R",1994-06-23," Good","OFF SR 1113","-83.523611","35.326389","Good","Basin Sample","Invert"
"GB025","SNOWBIRD CR",2014-08-04," Excellent","SR 1120","-83.900278","35.289167","Excellent","Basin Sample","Invert"
"GB025","SNOWBIRD CR",2009-07-28," Excellent","SR 1120","-83.900278","35.289167","Excellent","Basin Sample","Invert"
"GB025","SNOWBIRD CR",2004-07-20," Excellent","SR 1120","-83.900278","35.289167","Excellent","Basin Sample","Invert"
"GB025","SNOWBIRD CR",1999-08-12," Excellent","SR 1120","-83.900278","35.289167","Excellent","Basin Sample","Invert"
"GB025","SNOWBIRD CR",1990-06-20," Excellent","SR 1120","-83.900278","35.289167","Excellent","Basin Sample","Invert"
"GB026","MOSES CR",2014-09-16," Excellent","SR 1739","-83.125556","35.314722","Excellent","Basin Sample","Invert"
"GB026","MOSES CR",2010-08-02," Excellent","SR 1739","-83.125556","35.314722","Excellent","Basin Sample","Invert"
"GB026","MOSES CR",2004-08-02," Excellent","SR 1739","-83.125556","35.314722","Excellent","Basin Sample","Invert"
"GB026","MOSES CR",1999-07-20," Excellent","SR 1739","-83.125556","35.314722","Excellent","Basin Sample","Invert"
"GB027","CANEY FK",2019-08-22," Excellent","SR 1740","-83.126111","35.305","Excellent","Basin Sample","Invert"
"GB027","CANEY FK",2014-09-15," Excellent","SR 1740","-83.126111","35.305","Excellent","Basin Sample","Invert"
"GB027","CANEY FK",2010-08-16," Excellent","SR 1740","-83.126111","35.305","Excellent","Basin Sample","Invert"
"GB027","CANEY FK",2010-08-02," Excellent","SR 1740","-83.126111","35.305","Excellent","Basin Sample","Invert"
"GB027","CANEY FK",2004-08-02," Excellent","SR 1740","-83.126111","35.305","Excellent","Basin Sample","Invert"
"GB027","CANEY FK",1999-07-20," Excellent","SR 1740","-83.126111","35.305","Excellent","Basin Sample","Invert"
"GB027","CANEY FK",1994-07-15," Excellent","SR 1740","-83.126111","35.305","Excellent","Basin Sample","Invert"
"GB028","TELLICO CR",2019-07-24," Excellent","SR 1367","-83.5075","35.281944","Excellent","Basin Sample","Invert"
"GB028","TELLICO CR",2014-08-07," Good","SR 1367","-83.5075","35.281944","Excellent","Basin Sample","Invert"
"GB028","TELLICO CR",2009-07-29," Excellent","SR 1367","-83.5075","35.281944","Excellent","Basin Sample","Invert"
"GB028","TELLICO CR",2004-08-03," Excellent","SR 1367","-83.5075","35.281944","Excellent","Basin Sample","Invert"
"GB028","TELLICO CR",1999-08-09," Excellent","SR 1367","-83.5075","35.281944","Excellent","Basin Sample","Invert"
"GB028","TELLICO CR",1994-07-14," Excellent","SR 1367","-83.5075","35.281944","Excellent","Basin Sample","Invert"
"GB029","CULLOWHEE CR",2019-08-22," Excellent","SR 1001","-83.181467","35.288716","Excellent","Basin Sample","Invert"
"GB029","CULLOWHEE CR",2014-09-16," Excellent","SR 1001","-83.181467","35.288716","Excellent","Basin Sample","Invert"
"GB029","CULLOWHEE CR",2009-07-30," Excellent","SR 1001","-83.181467","35.288716","Excellent","Basin Sample","Invert"
"GB029","CULLOWHEE CR",2004-08-04," Excellent","SR 1001","-83.181467","35.288716","Excellent","Basin Sample","Invert"
"GB029","CULLOWHEE CR",1999-07-20," Excellent","SR 1001","-83.181467","35.288716","Excellent","Basin Sample","Invert"
"GB029","CULLOWHEE CR",1994-08-31," Good","SR 1001","-83.181467","35.288716","Excellent","Basin Sample","Invert"
"GB030","BURNINGTOWN CR",2019-07-22," Excellent","SR 1371","-83.473056","35.266389","Excellent","Basin Sample","Invert"
"GB030","BURNINGTOWN CR",2014-08-07," Excellent","SR 1371","-83.473056","35.266389","Excellent","Basin Sample","Invert"
"GB030","BURNINGTOWN CR",2009-08-04," Excellent","SR 1371","-83.473056","35.266389","Excellent","Basin Sample","Invert"
"GB030","BURNINGTOWN CR",2004-08-03," Excellent","SR 1371","-83.473056","35.266389","Excellent","Basin Sample","Invert"
"GB030","BURNINGTOWN CR",1999-08-10," Excellent","SR 1371","-83.473056","35.266389","Excellent","Basin Sample","Invert"
"GB030","BURNINGTOWN CR",1994-07-26," Good","SR 1371","-83.473056","35.266389","Excellent","Basin Sample","Invert"
"EB405","N FK FRENCH BROAD R",2010-07-28," Excellent","OFF NC215 @ CAMPSITE","-82.84831","35.18107","Excellent","Special Study","Invert"
"GB031","COWEE CR",2019-07-22," Excellent","NC 28","-83.409444","35.2625","Excellent","Basin Sample","Invert"
"GB031","COWEE CR",2014-08-07," Excellent","NC 28","-83.409444","35.2625","Excellent","Basin Sample","Invert"
"GB031","COWEE CR",2009-07-29," Excellent","NC 28","-83.409444","35.2625","Excellent","Basin Sample","Invert"
"GB031","COWEE CR",2007-05-23," Excellent","NC 28","-83.409444","35.2625","Excellent","Basin Sample","Invert"
"GB031","COWEE CR",2004-07-22," Excellent","NC 28","-83.409444","35.2625","Excellent","Basin Sample","Invert"
"GB031","COWEE CR",1999-08-10," Good","NC 28","-83.409444","35.2625","Excellent","Basin Sample","Invert"
"GB031","COWEE CR",1994-07-26," Good-Fair","NC 28","-83.409444","35.2625","Excellent","Basin Sample","Invert"
"GB032","WHITEOAK CR",2004-07-20," Good","SR 1310","-83.627778","35.238889","Good","Basin Sample","Invert"
"GB032","WHITEOAK CR",1999-08-13," Good","SR 1310","-83.627778","35.238889","Good","Basin Sample","Invert"
"GB032","WHITEOAK CR",1993-11-16," Good","SR 1310","-83.627778","35.238889","Good","Basin Sample","Invert"
"GB032","WHITEOAK CR",1990-08-09," Good","SR 1310","-83.627778","35.238889","Good","Basin Sample","Invert"
"GB032","WHITEOAK CR",1990-05-15," Excellent","SR 1310","-83.627778","35.238889","Good","Basin Sample","Invert"
"GB032","WHITEOAK CR",1988-11-08," Good","SR 1310","-83.627778","35.238889","Good","Basin Sample","Invert"
"GB033","IOTLA CR",2009-08-04," Good","OFF SR 1378","-83.39824","35.23473","Good","Basin Sample","Invert"
"GB033","IOTLA CR",2008-05-07," Good","OFF SR 1378","-83.39824","35.23473","Good","Basin Sample","Invert"
"GB033","IOTLA CR",2007-05-24," Good","OFF SR 1378","-83.39824","35.23473","Good","Basin Sample","Invert"
"GB033","IOTLA CR",2004-07-22," Good","OFF SR 1378","-83.39824","35.23473","Good","Basin Sample","Invert"
"GB033","IOTLA CR",1999-08-10," Good","OFF SR 1378","-83.39824","35.23473","Good","Basin Sample","Invert"
"GB033","IOTLA CR",1994-07-27," Good-Fair","OFF SR 1378","-83.39824","35.23473","Good","Basin Sample","Invert"
"GB034","BURNINGTOWN CR",2007-05-24," Excellent","SR 1392","-83.471389","35.229444","Excellent","Special Study","Invert"
"GB034","BURNINGTOWN CR",2004-08-03," Good","SR 1392","-83.471389","35.229444","Excellent","Special Study","Invert"
"GB035","L TENNESSEE R",2014-09-23," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",2009-08-05," Good","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",2004-07-22," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",1999-08-24," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",1994-07-26," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",1987-08-06," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",1986-06-23," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",1985-08-06," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",1984-08-22," Good","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB035","L TENNESSEE R",1983-08-16," Good-Fair","NC 28","-83.395833","35.235","Good-Fair","Basin Sample","Invert"
"GB036","WHITEOAK CR",2015-08-25," Good-Fair","SR 1397","-83.615278","35.221944","Good-Fair","Special Study","Invert"
"GB036","WHITEOAK CR",2009-07-28," Good-Fair","SR 1397","-83.615278","35.221944","Good-Fair","Special Study","Invert"
"GB036","WHITEOAK CR",2004-07-21," Good","SR 1397","-83.615278","35.221944","Good-Fair","Special Study","Invert"
"GB036","WHITEOAK CR",1990-08-09," Fair","SR 1397","-83.615278","35.221944","Good-Fair","Special Study","Invert"
"GB036","WHITEOAK CR",1990-05-15," Good","SR 1397","-83.615278","35.221944","Good-Fair","Special Study","Invert"
"GB036","WHITEOAK CR",1990-01-23," Good","SR 1397","-83.615278","35.221944","Good-Fair","Special Study","Invert"
"GB036","WHITEOAK CR",1988-11-08," Fair","SR 1397","-83.615278","35.221944","Good-Fair","Special Study","Invert"
"GB037","IOTLA CR",2004-07-22," Not Impaired","SR 1485","-83.435833","35.216667","Not Impaired","Special Study","Invert"
"GB038","TUCKASEGEE R",2019-08-22," Excellent","SR 1140","-82.9918","35.20011","Excellent","Basin Sample","Invert"
"GB038","TUCKASEGEE R",2014-09-15," Excellent","SR 1140","-82.9918","35.20011","Excellent","Basin Sample","Invert"
"GB038","TUCKASEGEE R",2009-08-17," Good","SR 1140","-82.9918","35.20011","Excellent","Basin Sample","Invert"
"GB038","TUCKASEGEE R",2004-08-02," Excellent","SR 1140","-82.9918","35.20011","Excellent","Basin Sample","Invert"
"GB038","TUCKASEGEE R",1999-07-19," Excellent","SR 1140","-82.9918","35.20011","Excellent","Basin Sample","Invert"
"GB038","TUCKASEGEE R",1994-09-01," Excellent","SR 1140","-82.9918","35.20011","Excellent","Basin Sample","Invert"
"GB038","TUCKASEGEE R",1989-09-13," Excellent","SR 1140","-82.9918","35.20011","Excellent","Basin Sample","Invert"
"GB039","CULLASAJA R",2019-07-23," Excellent","OFF SR 1668","-83.325833","35.164444","Excellent","Basin Sample","Invert"
"GB039","CULLASAJA R",2017-09-20," Good","OFF SR 1668","-83.325833","35.164444","Excellent","Basin Sample","Invert"
"GB039","CULLASAJA R",2016-12-14," Good","OFF SR 1668","-83.325833","35.164444","Excellent","Basin Sample","Invert"
"GB039","CULLASAJA R",2014-09-22," Excellent","OFF SR 1668","-83.325833","35.164444","Excellent","Basin Sample","Invert"
"GB039","CULLASAJA R",2010-08-03," Excellent","OFF SR 1668","-83.325833","35.164444","Excellent","Basin Sample","Invert"
"GB039","CULLASAJA R",2004-08-05," Good","OFF SR 1668","-83.325833","35.164444","Excellent","Basin Sample","Invert"
"GB039","CULLASAJA R",1999-08-10," Excellent","OFF SR 1668","-83.325833","35.164444","Excellent","Basin Sample","Invert"
"GB040","CARTOOGECHAYE CR",2019-07-24," Excellent","SR 1146","-83.455556","35.156389","Excellent","Basin Sample","Invert"
"GB040","CARTOOGECHAYE CR",2014-09-02," Good","SR 1146","-83.455556","35.156389","Excellent","Basin Sample","Invert"
"GB040","CARTOOGECHAYE CR",2009-07-28," Good","SR 1146","-83.455556","35.156389","Excellent","Basin Sample","Invert"
"GB040","CARTOOGECHAYE CR",2004-07-21," Good","SR 1146","-83.455556","35.156389","Excellent","Basin Sample","Invert"
"GB040","CARTOOGECHAYE CR",1999-08-24," Excellent","SR 1146","-83.455556","35.156389","Excellent","Basin Sample","Invert"
"GB040","CARTOOGECHAYE CR",1994-07-27," Good","SR 1146","-83.455556","35.156389","Excellent","Basin Sample","Invert"
"GB041","CARTOOGECHAYE CR",2004-07-21," Excellent","SR 1303","-83.485556","35.132778","Excellent","Special Study","Invert"
"GB042","NANTAHALA R",2019-07-25," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",2017-07-05," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",2014-08-07," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",2010-08-04," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",2004-07-21," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1999-08-24," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1994-07-26," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1993-11-17," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1991-07-10," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1990-08-08," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1988-08-09," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1986-07-22," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"GB042","NANTAHALA R",1984-08-22," Excellent","FSR 437","-83.619167","35.126944","Excellent","Basin Sample","Invert"
"DB022","UT CHINKAPIN CR",1986-04-03," Poor","SR 1432","-76.856667","36.26","Poor","N/A","Invert"
"GB043","WALNUT CR",2004-08-06," Excellent","SR 1533","-83.272778","35.138889","Excellent","Special Study","Invert"
"GB043","WALNUT CR",1999-06-21," Good","SR 1533","-83.272778","35.138889","Excellent","Special Study","Invert"
"GB044","CULLASAJA R",2004-08-05," Good","NR GOLD MINE","-83.269444","35.105556","Good","Basin Sample","Invert"
"GB045","COWEETA CR",2009-07-29," Excellent","SR 1114","-83.399969","35.063376","Excellent","Basin Sample","Invert"
"GB045","COWEETA CR",2004-07-22," Excellent","SR 1114","-83.399969","35.063376","Excellent","Basin Sample","Invert"
"GB045","COWEETA CR",1999-08-21," Excellent","SR 1114","-83.399969","35.063376","Excellent","Basin Sample","Invert"
"GB045","COWEETA CR",1994-07-27," Excellent","SR 1114","-83.399969","35.063376","Excellent","Basin Sample","Invert"
"GB046","TESSENTEE CR",2009-07-30," Excellent","SR 1684","-83.368056","35.066944","Excellent","Basin Sample","Invert"
"GB046","TESSENTEE CR",2004-07-22," Excellent","SR 1684","-83.368056","35.066944","Excellent","Basin Sample","Invert"
"GB047","TURTLE POND CR",2019-07-23," Excellent","SR 1620","-83.260278","35.075278","Excellent","Basin Sample","Invert"
"GB047","TURTLE POND CR",2014-09-03," Excellent","SR 1620","-83.260278","35.075278","Excellent","Basin Sample","Invert"
"GB047","TURTLE POND CR",2009-08-20," Excellent","SR 1620","-83.260278","35.075278","Excellent","Basin Sample","Invert"
"GB047","TURTLE POND CR",2004-07-23," Excellent","SR 1620","-83.260278","35.075278","Excellent","Basin Sample","Invert"
"GB047","TURTLE POND CR",1999-06-22," Excellent","SR 1620","-83.260278","35.075278","Excellent","Basin Sample","Invert"
"GB048","CULLASAJA R",2019-07-23," Good-Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",2014-09-03," Good-Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",2010-08-03," Good-Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",2004-07-21," Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",2001-07-25," Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",2000-08-28," Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",1999-06-23," Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",1996-10-14," Fair","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
"GB048","CULLASAJA R",1991-10-16," Poor","US 64","-83.188889","35.068889","Good-Fair","Basin Sample","Invert"
